Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,ALARM,TRIP CIRCUIT SUPERVISION-1,I102,NORMAL,ALARM,YES,M120_GGIO1 / Ind2,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,ALARM,TRIP CIRCUIT SUPERVISION-2,I204,NORMAL,ALARM,YES,M120_GGIO2 / Ind4,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,ALARM,SF6 PRESSURE LOW LOCKOUT,I202,NORMAL,ALARM,YES,M120_GGIO2 / Ind2,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,ALARM,SPRING CHARGED,I109,NORMAL,ALARM,YES,M120_GGIO1 / Ind9,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,ALARM,SF6 PRESSURE LOW ALARM,I105,NORMAL,ALARM,YES,M120_GGIO1 / Ind5,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,ALARM,87B MICOM AND VAMP DC SUPPLY FAIL,I209,NORMAL,FAILED,YES,M120_GGIO2 / Ind9,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,ALARM,87L SOLKOR DC SUPPLY FAIL,I210,NORMAL,FAILED,YES,M120_GGIO2 / Ind10,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,ALARM,87B MICOM P742 WATCHDOG,I304,NORMAL,FAILED,YES,M120_GGIO3 / Ind4,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,ALARM,87L SOLKOR WATCHDOG,I305,NORMAL,FAILED,YES,M120_GGIO3 / Ind5,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,ALARM,87B MICOM P741 WATCHDOG,I306,NORMAL,FAILED,YES,M120_GGIO3 / Ind6,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,ALARM,VAMP321 WATCHDOG,I307,NORMAL,FAILED,YES,M120_GGIO3 / Ind7,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,ALARM,SOLKOR UPSTREAM WATCHDOG,I302,NORMAL,FAILED,YES,M120_GGIO3 / Ind2,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,ALARM,SOLKOR CABLE INTEGRITY,I309,NORMAL,FAILED,YES,M120_GGIO3 / Ind9,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,ALARM,SYNCHRO CHECK FAILLURE,,NORMAL,FAILED,YES,RSYN1 / SynFlt / stVal,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,NT935,Parameters1,AAM90493,10KV,Parameters2,TRIP,TEMPERATURE TRIP,TRIP,NORMAL,TRIP,YES,15,3,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,TRIP,87B MICOM TRIP,I205,NORMAL,TRIP,YES,M120_GGIO2 / Ind5,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,TRIP,87L SOLKOR TRIP,I207,NORMAL,TRIP,YES,M120_GGIO2 / Ind7,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,TRIP,VAMP ARC SENSOR TRIP,I208,NORMAL,TRIP,YES,M120_GGIO2 / Ind8,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,TRIP,LOCKOUT RELAY K86,I308,NORMAL,TRIP,YES,M120_GGIO3 / Ind8,,BIT,3,,,,Parameters3,8,Parameters2.CB.TRIP,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,TRIP,INTERTRIP SOLKOR FROM UPSTREAM,I303,NORMAL,TRIP,YES,M120_GGIO3 / Ind3,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,TRIP,P50 PHASE OVERCURRENT-1 START,,NORMAL,START,YES,A51_PTOC1 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM S81,Parameters1,AAM90493,10KV,Parameters2,TRIP,P50 PHASE OVERCURRENT-1 TRIP,,NORMAL,TRIP,YES,A51_PTOC1 / Op,,BIT,3,,,,,,,,,,
