Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-DCC-50804-SGP2A,GUTUR DCC,Parameters1,,400V,Parameters2,MEASUREMENT,MAINS CURRENT L3,,,,YES,40012,,UINT16,3,0,65535,1A,,,,,,,
1,063-DCC-50804-SGP2A,GUTUR DCC,Parameters1,,400V,Parameters2,MEASUREMENT,TOTAL DC CURRENT,,,,YES,40019,,UINT16,3,0,65535,1A,,,,,,,
1,063-DCC-50804-SGP2A,GUTUR DCC,Parameters1,,400V,Parameters2,MEASUREMENT,BATTERY CURRENT A 1,,,,YES,40020,,UINT16,3,0,65535,1,,,,,,,
1,063-DCC-50804-SGP2A,GUTUR DCC,Parameters1,,400V,Parameters2,MEASUREMENT,OPERATION MODE,,,,YES,40022,,UINT16,3,0,65535,1,,,,,,,
1,063-DCC-50804-SGP2A,GUTUR DCC,Parameters1,,400V,Parameters2,MEASUREMENT,DC VOLTAGE,,,,YES,40029,,UINT16,3,0,65535,1V,,,,,,,
1,063-DCC-50804-SGP2A,GUTUR DCC,Parameters1,,400V,Parameters2,MEASUREMENT,ACTIVE SYSTEMS,,,,YES,40031,,UINT16,3,0,65535,1,,,,,,,
1,063-DCC-50804-SGP2A,GUTUR DCC,Parameters1,,400V,Parameters2,MEASUREMENT,DC VAUX. VOLTAGE,,,,YES,40033,,UINT16,3,0,65535,1V,,,,,,,
1,063-DCC-50804-SGP2A,GUTUR DCC,Parameters1,,400V,Parameters2,MEASUREMENT,BATTERY TEMPERATURE,,,,YES,40035,,UINT16,3,0,65535,1°C,,,,,,,
1,063-DCC-50804-SGP2A,GUTUR DCC,Parameters1,,400V,Parameters2,MEASUREMENT,SYSTEM LOAD,,,,YES,40040,,UINT16,3,0,65535,1%,,,,,,,
1,063-DCC-50804-SGP2A,GUTUR DCC,Parameters1,,400V,Parameters2,MEASUREMENT,BATTERY TIME LEFT,,,,YES,40041,,UINT16,3,0,65535,1min,,,,,,,
1,063-DCC-50804-SGP2A,GUTUR DCC,Parameters1,,400V,Parameters2,SIS1A,DCC COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2A,,,,
1,063-DCC-50804-SGP2A,GUTUR DCC,Parameters1,,400V,Parameters2,SIS1B,DCC COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2B,,,,
