Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,ALARM,CHARGER 0°/30° TEMPERATURE WARNING,,NORMAL,ALARM,YES,56,,,1,,,,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,ALARM,CHARGER 0°/30° TEMPERATURE SHUTDOWN,,NORMAL,ALARM,YES,57,,,1,,,,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,ALARM,HIGH OUTPUT VOLTAGE,,NORMAL,ALARM,YES,58,,,1,,,,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,ALARM,"STATIC SWITCH TEMPERATURE > 90°C (EA, EN WARNING)",,NORMAL,ALARM,YES,59,,,1,,,,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,ALARM,TOTAL DC CURRENT LIMIT,,NORMAL,ALARM,YES,60,,,1,,,,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,ALARM,LOW CURRENT FAILURE IN THE AC CAPACITORS,,NORMAL,ALARM,YES,61,,,1,,,,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,ALARM,LOW CURRENT SHUTDOWN IN THE AC CAPACITORS,,NORMAL,ALARM,YES,65,,,1,,,,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,ALARM,MAINS OUT OF TOLERANCE,,NORMAL,ALARM,YES,66,,,1,,,,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,ALARM,TOTAL DC CURRENT LIMIT,,NORMAL,ALARM,YES,68,,,1,,,,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,ALARM,CHARGER TEMPERATURE TOO HIGH,,NORMAL,ALARM,YES,69,,,1,,,,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,MEASUREMENT,OUTPUT VOLTAGE L1,,,,YES,40001,,UINT16,3,0,65335,1V,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,MEASUREMENT,MAINS VOLTAGE L1,,,,YES,40004,,UINT16,3,0,65335,1V,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,MEASUREMENT,MAINS VOLTAGE L2,,,,YES,40005,,UINT16,3,0,65335,1V,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,MEASUREMENT,MAINS VOLTAGE L3,,,,YES,40006,,UINT16,3,0,65335,1V,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,MEASUREMENT,BYPASS VOLTAGE L1,,,,YES,40007,,UINT16,3,0,65335,1V,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,MEASUREMENT,MAINS CURRENT L1,,,,YES,40010,,UINT16,3,0,65335,1A,,,,,,,
1,063-UPS-Parameters2,GUTUR UPS,Parameters1,,400V,Parameters2,MEASUREMENT,MAINS CURRENT L2,,,,YES,40011,,UINT16,3,0,65335,1A,,,,,,,
