Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,ALARM,MOTOR HEATER FAILURE,I201,NORMAL,ALARM,YES,M120_GGIO2 / Ind1,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,EXTERNAL TRIP,I112,NORMAL,TRIP,YES,M120_GGIO1 / Ind12,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,87B MICOM TRIP,I205,NORMAL,TRIP,YES,M120_GGIO2 / Ind5,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,VAMP ARC SENSOR TRIP,I206,NORMAL,TRIP,YES,M120_GGIO2 / Ind6,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,ESD TRIP,I208,NORMAL,TRIP,YES,M120_GGIO2 / Ind8,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,LOCKOUT TRIP,I303,NORMAL,TRIP,YES,M120_GGIO2 / Ind8,,BIT,3,,,,Parameters3,8,Parameters2.CB.TRIP,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P50 PHASE OVERCURRENT-1 START,,NORMAL,START,YES,A51_PTOC1 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P50 PHASE OVERCURRENT-1 TRIP,,NORMAL,TRIP,YES,A51_PTOC1 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P51 PHASE OVERCURRENT-2 START,,NORMAL,START,YES,A51_PTOC2 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P51 PHASE OVERCURRENT-2 TRIP,,NORMAL,TRIP,YES,A51_PTOC2 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P50G EARTH FAULT-1 START,,NORMAL,START,YES,A51N_PTOC1 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P50G EARTH FAULT-1 TRIP,,NORMAL,TRIP,YES,A51N_PTOC1 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P51G EARTH FAULT-2 START,,NORMAL,START,YES,A51N_PTOC2 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P51G EARTH FAULT-2 TRIP,,NORMAL,TRIP,YES,A51N_PTOC2 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P27 UNDER VOLTAGE-1,,NORMAL,START,YES,A27_PTUV1 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P27 UNDER VOLTAGE-2,,NORMAL,TRIP,YES,A27_PTUV1 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P48 LOCKED ROTOR START,,NORMAL,START,YES,A51LR_PMSS1 / StrTmms,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P48 LOCKED ROTOR TRIP,,NORMAL,TRIP,YES,A51LR_PMSS1 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P46 -VE SEQUENCE / UNBALANCE START,,NORMAL,START,YES,A67N_PTOC1 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P46 -VE SEQUENCE / UNBALANCE TRIP,,NORMAL,TRIP,YES,A67N_PTOC1 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P47 -VE SEQUENCE OVERVOLTAGE START,,NORMAL,START,YES,A47_PTOV1 / Str,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,TRIP,P47 -VE SEQUENCE OVERVOLTAGE TRIP,,NORMAL,TRIP,YES,A47_PTOV1 / Op,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,ENERGY,POSITIVE ACTIVE ENERGY,,,,YES,MMTR1 / DmdWh,,UINT32,3,0,4294967295,1 kWh,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,ENERGY,NEGATIVE ACTIVE ENERGY,,,,YES,MMTR1 / SupWh,,UINT32,3,0,4294967295,1 kWh,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,ENERGY,POSITIVE REACTIVE ENERGY,,,,YES,MMTR1 / DmdVArh,,UINT32,3,0,4294967295,1 kVARh,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,ENERGY,NEGATIVE REACTIVE ENERGY,,,,YES,MMTR1 / SupVArh,,UINT32,3,0,4294967295,1 kVARh,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,MEASUREMENT,PHASE CURRENT-1,,,,YES,MMXU1 / A / PhsA,,INT16U,3,0,65535,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,MEASUREMENT,PHASE CURRENT-2,,,,YES,MMXU1 / A / PhsB,,INT16U,3,0,65536,1A,Parameters5,,I,Parameters11,,3,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,MEASUREMENT,PHASE CURRENT-3,,,,YES,MMXU1 / A / PhsC,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,MEASUREMENT,RESIDUAL CURRENT,,,,YES,MMXU1 / A / neut,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,MEASUREMENT,PHASE VOLTAGE-13,,,,YES,MMXU1 / PPV / PhsAB,,INT16U,3,0,65536,1KV,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,MEASUREMENT,PHASE VOLTAGE-23,,,,YES,MMXU1 / PPV / PhsBC,,INT16U,3,0,65536,1KV,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,MEASUREMENT,PHASE VOLTAGE-31,,,,YES,MMXU1 / PPV / PhsCA,,INT16U,3,0,65536,1KV,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,MEASUREMENT,NEUTRAL VOLTAGE,,,,YES,MMXU1 / PhV / res,,INT16U,3,0,65536,1KV,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,MEASUREMENT,FREQUENCY,,,,YES,MMXU1 / Hz,,INT16U,3,0,65536,1 Hz,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,MEASUREMENT,ACTIVE POWER,,,,YES,MMXU1 / TotW,,INT16,3,-65536,65536,1 kW,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,MEASUREMENT,REACTIVE POWER,,,,YES,MMXU1 / TotVAr,,INT16,3,-65536,65536,1 kVAR,,,,,,,
1,063-9700-MDB-50562,SEPAM M81,Parameters1,AAM90491,10KV,Parameters2,MEASUREMENT,APPARENT POWER,,,,YES,MMXU1 / TotVA,,INT16,3,-65536,65536,1  kVA,,,,,,,
