Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,MAIN 230VAC SUPPLY FAIL Q02/Q61,IM3-9,NORMAL,ALARM,YES,627,10,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,AUX 230VAC SUPPLY FAIL Q91/Q92,IM3-10,NORMAL,ALARM,YES,627,11,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,WATCHDOG WKA MAIN UPS Q03,IM3-11,NORMAL,ALARM,YES,627,12,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,WATCHDOG WKA  UPS Q04,IM3-12,NORMAL,ALARM,YES,627,13,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,WATCHDOG WKB MAIN UPS Q05,IM3-13,NORMAL,ALARM,YES,627,14,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,WATCHDOG WKB UPS Q06,IM3-14,NORMAL,ALARM,YES,627,15,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,WATCHDOG GPS ONTP Q76,IM3-15,NORMAL,ALARM,YES,627,16,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,WATCHDOG WKC MAIN UPS Q07,IM4-0,NORMAL,ALARM,YES,628,1,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,WATCHDOG WKC UPS Q08,IM4-1,NORMAL,ALARM,YES,628,2,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,WATCHDOG WKS MAIN UPS Q09,IM4-2,NORMAL,ALARM,YES,628,3,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,WATCHDOG WKS UPS Q10,IM4-3,NORMAL,ALARM,YES,628,4,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,SIS1A UPS1 SUPPLY FAIL Q64,IM4-4,NORMAL,ALARM,YES,628,5,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,SIS1A UPS2 SUPPLY FAIL Q65,IM4-5,NORMAL,ALARM,YES,628,6,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,SIS1B UPS1 SUPPLY FAIL Q66,IM4-6,NORMAL,ALARM,YES,628,7,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,SIS1B UPS2 SUPPLY FAIL Q67,IM4-7,NORMAL,ALARM,YES,628,8,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,WATCHDOG-1 SWITCH OT31,IM4-8,NORMAL,ALARM,YES,628,9,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,WATCHDOG-2 SWITCH OT31,IM4-9,NORMAL,ALARM,YES,628,10,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,WATCHDOG-1 SWITCH OT32,IM4-10,NORMAL,ALARM,YES,628,11,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,WATCHDOG-2 SWITCH OT32,IM4-11,NORMAL,ALARM,YES,628,12,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,SIS2A UPS1 SUPPLY FAIL Q64,IM4-12,NORMAL,ALARM,YES,628,13,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,SIS2A UPS2 SUPPLY FAIL Q65,IM4-13,NORMAL,ALARM,YES,628,14,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,SIS2B UPS1 SUPPLY FAIL Q66,IM4-14,NORMAL,ALARM,YES,628,15,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,ALARM,SIS2B UPS2 SUPPLY FAIL Q67,IM4-15,NORMAL,ALARM,YES,628,16,BOOLEAN,3,,,,,,,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,SIS1A,PLC COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1A,,,,
1,063-CP-850000-011,PLC,Parameters1,63-8500-J-6109,ECS PANEL,Parameters2,SIS1B,PLC COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1B,,,,
