Parameters2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUIPMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,MEASUREMENT,APPARENT POWER,,,,YES,MMXU1 / TotVA,,INT16,3,-65536,65536,1  kVA,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,MEASUREMENT,COS-PHI,,,,YES,MMXU1 / TotPF,,INT16,3,-65536,65536,1,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,DIAGNOSTICS,CB OPERATION COUNTER,,,,YES,XCBR1 / OpCnt,,INT16U,3,0,65536,1,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90493,10KV,Parameters2,DIAGNOSTICS,PHASE-1 TRIPPING CURRENT,,,,YES,MSTA1 / TrAmp1,,INT16U,3,0,65535,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90493,10KV,Parameters2,DIAGNOSTICS,PHASE-2 TRIPPING CURRENT,,,,YES,MSTA1 / TrAmp2,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90493,10KV,Parameters2,DIAGNOSTICS,PHASE-3 TRIPPING CURRENT,,,,YES,MSTA1 / TrAmp3,,INT16U,3,0,65536,1A,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,SPARE,EXT TIME SYNCH,I103,,,,M120_GGIO1 / Ind13,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,SPARE,SPARE,I212,,,,M120_GGIO2 / Ind12,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,SPARE,SPARE,I314,,,,M120_GGIO3 / Ind14,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,SPARE,INCOMER A OPEN,I207,,,,M120_GGIO2 / Ind7,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,SPARE,INCOMER A OPEN,I210,,,,M120_GGIO2 / Ind10,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,SPARE,INC A AND B/BUS RISER/BC DRAWN IN,I214,,,,M120_GGIO2 / Ind14,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,SPARE,INCOMER A CLOSE,I303,,,,M120_GGIO3 / Ind3,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,SPARE,INCOMER B CLOSE,I304,,,,M120_GGIO3 / Ind4,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,SPARE,INC A AND B/BC IN REMOTE,I304,,,,M120_GGIO3 / Ind4,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90495,10KV,Parameters2,SPARE,BAY IN LOCAL MODE,I113,,,,M120_GGIO1 / Ind13,,BIT,3,,,,,,,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90493,10KV,Parameters2,SIS1A,B83 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,3,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MDB-50562,SEPAM B83,Parameters1,AAM90493,10KV,Parameters2,SIS1B,B83 COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,3,,,,,,COMM.LINK.SIS1B,,,,
